County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Austin,15,0101,150101,116,State Rep 13,Wolfskill,R,N,124
Austin,15,0102,150102,117,State Rep 13,Wolfskill,R,N,124
Austin,15,0103,150103,118,State Rep 13,Wolfskill,R,N,132
Austin,15,0104,150104,119,State Rep 13,Wolfskill,R,N,72
Austin,15,0205,150205,120,State Rep 13,Wolfskill,R,N,288
Austin,15,0206,150206,121,State Rep 13,Wolfskill,R,N,104
Austin,15,0207,150207,122,State Rep 13,Wolfskill,R,N,54
Austin,15,0208,150208,123,State Rep 13,Wolfskill,R,N,40
Austin,15,0309,150309,124,State Rep 13,Wolfskill,R,N,20
Austin,15,0310,150310,125,State Rep 13,Wolfskill,R,N,96
Austin,15,0311,150311,126,State Rep 13,Wolfskill,R,N,37
Austin,15,0412,150412,127,State Rep 13,Wolfskill,R,N,30
Austin,15,0413,150413,128,State Rep 13,Wolfskill,R,N,65
Austin,15,0414,150414,129,State Rep 13,Wolfskill,R,N,59
Austin,15,0415,150415,130,State Rep 13,Wolfskill,R,N,51
Austin,15,0101,150101,116,State Rep 13,Leman,R,N,64
Austin,15,0102,150102,117,State Rep 13,Leman,R,N,65
Austin,15,0103,150103,118,State Rep 13,Leman,R,N,70
Austin,15,0104,150104,119,State Rep 13,Leman,R,N,37
Austin,15,0205,150205,120,State Rep 13,Leman,R,N,195
Austin,15,0206,150206,121,State Rep 13,Leman,R,N,98
Austin,15,0207,150207,122,State Rep 13,Leman,R,N,53
Austin,15,0208,150208,123,State Rep 13,Leman,R,N,37
Austin,15,0309,150309,124,State Rep 13,Leman,R,N,27
Austin,15,0310,150310,125,State Rep 13,Leman,R,N,138
Austin,15,0311,150311,126,State Rep 13,Leman,R,N,54
Austin,15,0412,150412,127,State Rep 13,Leman,R,N,14
Austin,15,0413,150413,128,State Rep 13,Leman,R,N,34
Austin,15,0414,150414,129,State Rep 13,Leman,R,N,37
Austin,15,0415,150415,130,State Rep 13,Leman,R,N,65
Austin,15,0101,150101,116,State Rep 13,Webster,D,N,22
Austin,15,0102,150102,117,State Rep 13,Webster,D,N,24
Austin,15,0103,150103,118,State Rep 13,Webster,D,N,26
Austin,15,0104,150104,119,State Rep 13,Webster,D,N,17
Austin,15,0205,150205,120,State Rep 13,Webster,D,N,65
Austin,15,0206,150206,121,State Rep 13,Webster,D,N,25
Austin,15,0207,150207,122,State Rep 13,Webster,D,N,13
Austin,15,0208,150208,123,State Rep 13,Webster,D,N,9
Austin,15,0309,150309,124,State Rep 13,Webster,D,N,7
Austin,15,0310,150310,125,State Rep 13,Webster,D,N,42
Austin,15,0311,150311,126,State Rep 13,Webster,D,N,17
Austin,15,0412,150412,127,State Rep 13,Webster,D,N,3
Austin,15,0413,150413,128,State Rep 13,Webster,D,N,13
Austin,15,0414,150414,129,State Rep 13,Webster,D,N,10
Austin,15,0415,150415,130,State Rep 13,Webster,D,N,24
Burleson,51,0113,510113,1337,State Rep 13,Wolfskill,R,N,41
Burleson,51,0114,510114,1338,State Rep 13,Wolfskill,R,N,110
Burleson,51,0203,510203,1339,State Rep 13,Wolfskill,R,N,17
Burleson,51,0204,510204,1340,State Rep 13,Wolfskill,R,N,32
Burleson,51,0207,510207,1341,State Rep 13,Wolfskill,R,N,11
Burleson,51,0211,510211,1342,State Rep 13,Wolfskill,R,N,61
Burleson,51,0215,510215,1343,State Rep 13,Wolfskill,R,N,13
Burleson,51,0301,510301,1344,State Rep 13,Wolfskill,R,N,125
Burleson,51,0305,510305,1345,State Rep 13,Wolfskill,R,N,27
Burleson,51,0308,510308,1346,State Rep 13,Wolfskill,R,N,31
Burleson,51,0309,510309,1347,State Rep 13,Wolfskill,R,N,56
Burleson,51,0406,510406,1348,State Rep 13,Wolfskill,R,N,25
Burleson,51,0410,510410,1349,State Rep 13,Wolfskill,R,N,56
Burleson,51,0113,510113,1337,State Rep 13,Leman,R,N,64
Burleson,51,0114,510114,1338,State Rep 13,Leman,R,N,100
Burleson,51,0203,510203,1339,State Rep 13,Leman,R,N,23
Burleson,51,0204,510204,1340,State Rep 13,Leman,R,N,47
Burleson,51,0207,510207,1341,State Rep 13,Leman,R,N,22
