County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Austin,15,0101,150101,116,State Rep 13,Berger,R,N,18
Austin,15,0102,150102,117,State Rep 13,Berger,R,N,21
Austin,15,0103,150103,118,State Rep 13,Berger,R,N,20
Austin,15,0104,150104,119,State Rep 13,Berger,R,N,11
Austin,15,0205,150205,120,State Rep 13,Berger,R,N,32
Austin,15,0206,150206,121,State Rep 13,Berger,R,N,15
Austin,15,0207,150207,122,State Rep 13,Berger,R,N,4
Austin,15,0208,150208,123,State Rep 13,Berger,R,N,4
Austin,15,0309,150309,124,State Rep 13,Berger,R,N,20
Austin,15,0310,150310,125,State Rep 13,Berger,R,N,19
Austin,15,0311,150311,126,State Rep 13,Berger,R,N,5
Austin,15,0412,150412,127,State Rep 13,Berger,R,N,3
Austin,15,0413,150413,128,State Rep 13,Berger,R,N,9
Austin,15,0414,150414,129,State Rep 13,Berger,R,N,6
Austin,15,0415,150415,130,State Rep 13,Berger,R,N,8
Austin,15,0101,150101,116,State Rep 13,Cerny Bilski,R,N,83
Austin,15,0102,150102,117,State Rep 13,Cerny Bilski,R,N,84
Austin,15,0103,150103,118,State Rep 13,Cerny Bilski,R,N,87
Austin,15,0104,150104,119,State Rep 13,Cerny Bilski,R,N,48
Austin,15,0205,150205,120,State Rep 13,Cerny Bilski,R,N,180
Austin,15,0206,150206,121,State Rep 13,Cerny Bilski,R,N,101
Austin,15,0207,150207,122,State Rep 13,Cerny Bilski,R,N,56
Austin,15,0208,150208,123,State Rep 13,Cerny Bilski,R,N,42
Austin,15,0309,150309,124,State Rep 13,Cerny Bilski,R,N,61
Austin,15,0310,150310,125,State Rep 13,Cerny Bilski,R,N,180
Austin,15,0311,150311,126,State Rep 13,Cerny Bilski,R,N,71
Austin,15,0412,150412,127,State Rep 13,Cerny Bilski,R,N,42
Austin,15,0413,150413,128,State Rep 13,Cerny Bilski,R,N,83
Austin,15,0414,150414,129,State Rep 13,Cerny Bilski,R,N,90
Austin,15,0415,150415,130,State Rep 13,Cerny Bilski,R,N,85
Austin,15,0101,150101,116,State Rep 13,Schubert,R,N,52
Austin,15,0102,150102,117,State Rep 13,Schubert,R,N,52
Austin,15,0103,150103,118,State Rep 13,Schubert,R,N,52
Austin,15,0104,150104,119,State Rep 13,Schubert,R,N,30
Austin,15,0205,150205,120,State Rep 13,Schubert,R,N,145
Austin,15,0206,150206,121,State Rep 13,Schubert,R,N,122
Austin,15,0207,150207,122,State Rep 13,Schubert,R,N,76
Austin,15,0208,150208,123,State Rep 13,Schubert,R,N,57
Austin,15,0309,150309,124,State Rep 13,Schubert,R,N,21
Austin,15,0310,150310,125,State Rep 13,Schubert,R,N,42
Austin,15,0311,150311,126,State Rep 13,Schubert,R,N,16
Austin,15,0412,150412,127,State Rep 13,Schubert,R,N,8
Austin,15,0413,150413,128,State Rep 13,Schubert,R,N,25
Austin,15,0414,150414,129,State Rep 13,Schubert,R,N,21
Austin,15,0415,150415,130,State Rep 13,Schubert,R,N,17
Austin,15,0101,150101,116,State Rep 13,Webster,D,N,9
Austin,15,0102,150102,117,State Rep 13,Webster,D,N,10
Austin,15,0103,150103,118,State Rep 13,Webster,D,N,10
Austin,15,0104,150104,119,State Rep 13,Webster,D,N,4
Austin,15,0205,150205,120,State Rep 13,Webster,D,N,25
Austin,15,0206,150206,121,State Rep 13,Webster,D,N,13
Austin,15,0207,150207,122,State Rep 13,Webster,D,N,3
Austin,15,0208,150208,123,State Rep 13,Webster,D,N,4
Austin,15,0309,150309,124,State Rep 13,Webster,D,N,4
Austin,15,0310,150310,125,State Rep 13,Webster,D,N,22
Austin,15,0311,150311,126,State Rep 13,Webster,D,N,6
Austin,15,0412,150412,127,State Rep 13,Webster,D,N,2
Austin,15,0413,150413,128,State Rep 13,Webster,D,N,7
Austin,15,0414,150414,129,State Rep 13,Webster,D,N,12
Austin,15,0415,150415,130,State Rep 13,Webster,D,N,14
Burleson,51,0113,510113,1337,State Rep 13,Berger,R,N,3
Burleson,51,0114,510114,1338,State Rep 13,Berger,R,N,3
Burleson,51,0203,510203,1339,State Rep 13,Berger,R,N,0
Burleson,51,0204,510204,1340,State Rep 13,Berger,R,N,1
Burleson,51,0207,510207,1341,State Rep 13,Berger,R,N,1
Burleson,51,0211,510211,1342,State Rep 13,Berger,R,N,4
Burleson,51,0215,510215,1343,State Rep 13,Berger,R,N,0
Burleson,51,0301,510301,1344,State Rep 13,Berger,R,N,3
Burleson,51,0305,510305,1345,State Rep 13,Berger,R,N,4
Burleson,51,0308,510308,1346,State Rep 13,Berger,R,N,1
Burleson,51,0309,510309,1347,State Rep 13,Berger,R,N,6
Burleson,51,0406,510406,1348,State Rep 13,Berger,R,N,0
Burleson,51,0410,510410,1349,State Rep 13,Berger,R,N,2
Burleson,51,0113,510113,1337,State Rep 13,Cerny Bilski,R,N,7
Burleson,51,0114,510114,1338,State Rep 13,Cerny Bilski,R,N,15
Burleson,51,0203,510203,1339,State Rep 13,Cerny Bilski,R,N,1
Burleson,51,0204,510204,1340,State Rep 13,Cerny Bilski,R,N,1
Burleson,51,0207,510207,1341,State Rep 13,Cerny Bilski,R,N,1
Burleson,51,0211,510211,1342,State Rep 13,Cerny Bilski,R,N,7
Burleson,51,0215,510215,1343,State Rep 13,Cerny Bilski,R,N,0
Burleson,51,0301,510301,1344,State Rep 13,Cerny Bilski,R,N,9
Burleson,51,0305,510305,1345,State Rep 13,Cerny Bilski,R,N,5
Burleson,51,0308,510308,1346,State Rep 13,Cerny Bilski,R,N,1
Burleson,51,0309,510309,1347,State Rep 13,Cerny Bilski,R,N,7
Burleson,51,0406,510406,1348,State Rep 13,Cerny Bilski,R,N,7
Burleson,51,0410,510410,1349,State Rep 13,Cerny Bilski,R,N,17
Burleson,51,0113,510113,1337,State Rep 13,Schubert,R,N,36
Burleson,51,0114,510114,1338,State Rep 13,Schubert,R,N,129
Burleson,51,0203,510203,1339,State Rep 13,Schubert,R,N,26
Burleson,51,0204,510204,1340,State Rep 13,Schubert,R,N,53
Burleson,51,0207,510207,1341,State Rep 13,Schubert,R,N,23
Burleson,51,0211,510211,1342,State Rep 13,Schubert,R,N,83
Burleson,51,0215,510215,1343,State Rep 13,Schubert,R,N,5
Burleson,51,0301,510301,1344,State Rep 13,Schubert,R,N,163
Burleson,51,0305,510305,1345,State Rep 13,Schubert,R,N,28
Burleson,51,0308,510308,1346,State Rep 13,Schubert,R,N,16
Burleson,51,0309,510309,1347,State Rep 13,Schubert,R,N,54
Burleson,51,0406,510406,1348,State Rep 13,Schubert,R,N,47
Burleson,51,0410,510410,1349,State Rep 13,Schubert,R,N,86
Burleson,51,0113,510113,1337,State Rep 13,Webster,D,N,1
Burleson,51,0114,510114,1338,State Rep 13,Webster,D,N,20
Burleson,51,0203,510203,1339,State Rep 13,Webster,D,N,1
Burleson,51,0204,510204,1340,State Rep 13,Webster,D,N,3
Burleson,51,0207,510207,1341,State Rep 13,Webster,D,N,11
Burleson,51,0211,510211,1342,State Rep 13,Webster,D,N,14
Burleson,51,0215,510215,1343,State Rep 13,Webster,D,N,0
Burleson,51,0301,510301,1344,State Rep 13,Webster,D,N,18
Burleson,51,0305,510305,1345,State Rep 13,Webster,D,N,12
Burleson,51,0308,510308,1346,State Rep 13,Webster,D,N,7
Burleson,51,0309,510309,1347,State Rep 13,Webster,D,N,11
Burleson,51,0406,510406,1348,State Rep 13,Webster,D,N,19
Burleson,51,0410,510410,1349,State Rep 13,Webster,D,N,28
Colorado,89,0101,890101,1885,State Rep 13,Berger,R,N,6
Colorado,89,0102,890102,1886,State Rep 13,Berger,R,N,4
Colorado,89,0103,890103,1887,State Rep 13,Berger,R,N,0
Colorado,89,0201,890201,1888,State Rep 13,Berger,R,N,22
Colorado,89,0202,890202,1889,State Rep 13,Berger,R,N,1
Colorado,89,0302,890302,1890,State Rep 13,Berger,R,N,3
Colorado,89,0303,890303,1891,State Rep 13,Berger,R,N,1
Colorado,89,0304,890304,1892,State Rep 13,Berger,R,N,4
Colorado,89,0305,890305,1893,State Rep 13,Berger,R,N,7
Colorado,89,0401,890401,1894,State Rep 13,Berger,R,N,0
Colorado,89,0402,890402,1895,State Rep 13,Berger,R,N,3
Colorado,89,0101,890101,1885,State Rep 13,Cerny Bilski,R,N,90
Colorado,89,0102,890102,1886,State Rep 13,Cerny Bilski,R,N,12
Colorado,89,0103,890103,1887,State Rep 13,Cerny Bilski,R,N,12
Colorado,89,0201,890201,1888,State Rep 13,Cerny Bilski,R,N,78
Colorado,89,0202,890202,1889,State Rep 13,Cerny Bilski,R,N,5
