County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Childress,75,0101,750101,1595,State Rep 68,Carter,R,N,18
Childress,75,0201,750201,1596,State Rep 68,Carter,R,N,28
Childress,75,0301,750301,1597,State Rep 68,Carter,R,N,11
Childress,75,0401,750401,1598,State Rep 68,Carter,R,N,22
Childress,75,0101,750101,1595,State Rep 68,Spiller,R,N,29
Childress,75,0201,750201,1596,State Rep 68,Spiller,R,N,27
Childress,75,0301,750301,1597,State Rep 68,Spiller,R,N,15
Childress,75,0401,750401,1598,State Rep 68,Spiller,R,N,29
Collingsworth,87,0101,870101,1878,State Rep 68,Carter,R,N,5
Collingsworth,87,0201,870201,1879,State Rep 68,Carter,R,N,5
Collingsworth,87,0202,870202,1880,State Rep 68,Carter,R,N,1
Collingsworth,87,0301,870301,1881,State Rep 68,Carter,R,N,3
Collingsworth,87,0302,870302,1882,State Rep 68,Carter,R,N,0
Collingsworth,87,0401,870401,1883,State Rep 68,Carter,R,N,2
Collingsworth,87,0402,870402,1884,State Rep 68,Carter,R,N,0
Collingsworth,87,0101,870101,1878,State Rep 68,Spiller,R,N,25
Collingsworth,87,0201,870201,1879,State Rep 68,Spiller,R,N,8
Collingsworth,87,0202,870202,1880,State Rep 68,Spiller,R,N,0
Collingsworth,87,0301,870301,1881,State Rep 68,Spiller,R,N,15
Collingsworth,87,0302,870302,1882,State Rep 68,Spiller,R,N,0
Collingsworth,87,0401,870401,1883,State Rep 68,Spiller,R,N,10
Collingsworth,87,0402,870402,1884,State Rep 68,Spiller,R,N,1
Cooke,97,0001,970001,1956,State Rep 68,Carter,R,N,18
Cooke,97,0002,970002,1957,State Rep 68,Carter,R,N,34
Cooke,97,0003,970003,1958,State Rep 68,Carter,R,N,36
Cooke,97,0004,970004,1959,State Rep 68,Carter,R,N,12
Cooke,97,0006,970006,1960,State Rep 68,Carter,R,N,51
Cooke,97,0007,970007,1961,State Rep 68,Carter,R,N,31
Cooke,97,0008,970008,1962,State Rep 68,Carter,R,N,15
Cooke,97,0010,970010,1963,State Rep 68,Carter,R,N,77
Cooke,97,0011,970011,1964,State Rep 68,Carter,R,N,76
Cooke,97,0012,970012,1965,State Rep 68,Carter,R,N,20
Cooke,97,0017,970017,1966,State Rep 68,Carter,R,N,18
Cooke,97,0018,970018,1967,State Rep 68,Carter,R,N,104
Cooke,97,001c,97001c,1968,State Rep 68,Carter,R,N,93
Cooke,97,0021,970021,1969,State Rep 68,Carter,R,N,77
Cooke,97,0022,970022,1970,State Rep 68,Carter,R,N,86
Cooke,97,0033,970033,1971,State Rep 68,Carter,R,N,24
Cooke,97,004c,97004c,1972,State Rep 68,Carter,R,N,74
Cooke,97,0001,970001,1956,State Rep 68,Spiller,R,N,18
Cooke,97,0002,970002,1957,State Rep 68,Spiller,R,N,17
Cooke,97,0003,970003,1958,State Rep 68,Spiller,R,N,26
Cooke,97,0004,970004,1959,State Rep 68,Spiller,R,N,13
Cooke,97,0006,970006,1960,State Rep 68,Spiller,R,N,40
Cooke,97,0007,970007,1961,State Rep 68,Spiller,R,N,40
Cooke,97,0008,970008,1962,State Rep 68,Spiller,R,N,20
Cooke,97,0010,970010,1963,State Rep 68,Spiller,R,N,60
Cooke,97,0011,970011,1964,State Rep 68,Spiller,R,N,64
Cooke,97,0012,970012,1965,State Rep 68,Spiller,R,N,56
Cooke,97,0017,970017,1966,State Rep 68,Spiller,R,N,25
Cooke,97,0018,970018,1967,State Rep 68,Spiller,R,N,110
Cooke,97,001c,97001c,1968,State Rep 68,Spiller,R,N,66
Cooke,97,0021,970021,1969,State Rep 68,Spiller,R,N,39
Cooke,97,0022,970022,1970,State Rep 68,Spiller,R,N,95
