County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Harris,201,0793,2010793,5011,State Rep 145,Morales,D,N,28
Harris,201,0842,2010842,5060,State Rep 145,Morales,D,N,28
Harris,201,0856,2010856,5074,State Rep 145,Morales,D,N,0
Harris,201,0890,2010890,5108,State Rep 145,Morales,D,N,14
Harris,201,0892,2010892,5110,State Rep 145,Morales,D,N,19
Harris,201,0918,2010918,5136,State Rep 145,Morales,D,N,0
Harris,201,0924,2010924,5142,State Rep 145,Morales,D,N,0
Harris,201,0929,2010929,5147,State Rep 145,Morales,D,N,0
Harris,201,0999,2010999,5217,State Rep 145,Morales,D,N,0
Harris,201,1005,2011005,5223,State Rep 145,Morales,D,N,0
Harris,201,1113,2011113,5331,State Rep 145,Morales,D,N,20
Harris,201,1130,2011130,5348,State Rep 145,Morales,D,N,6

