County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Williamson,491,0180,4910180,9410,State Rep 52,Talarico,D,N,1239
Williamson,491,0181,4910181,9411,State Rep 52,Talarico,D,N,563
Williamson,491,0182,4910182,9412,State Rep 52,Talarico,D,N,238
Williamson,491,0184,4910184,9413,State Rep 52,Talarico,D,N,347
Williamson,491,0191,4910191,9416,State Rep 52,Talarico,D,N,227
Williamson,491,0192,4910192,9417,State Rep 52,Talarico,D,N,167
Williamson,491,0314,4910314,9468,State Rep 52,Talarico,D,N,257
Williamson,491,0317,4910317,9469,State Rep 52,Talarico,D,N,261
Williamson,491,0322,4910322,9474,State Rep 52,Talarico,D,N,386
Williamson,491,0331,4910331,9476,State Rep 52,Talarico,D,N,122
Williamson,491,0332,4910332,9477,State Rep 52,Talarico,D,N,443
Williamson,491,0333,4910333,9478,State Rep 52,Talarico,D,N,140
Williamson,491,0338,4910338,9479,State Rep 52,Talarico,D,N,605
Williamson,491,0342,4910342,9482,State Rep 52,Talarico,D,N,291
Williamson,491,0367,4910367,9488,State Rep 52,Talarico,D,N,20
Williamson,491,0368,4910368,9489,State Rep 52,Talarico,D,N,486
Williamson,491,0369,4910369,9490,State Rep 52,Talarico,D,N,510
Williamson,491,0372,4910372,9493,State Rep 52,Talarico,D,N,962
Williamson,491,0390b,4910390b,9498,State Rep 52,Talarico,D,N,0
Williamson,491,0401,4910401,9508,State Rep 52,Talarico,D,N,1065
Williamson,491,0402,4910402,9509,State Rep 52,Talarico,D,N,1039
Williamson,491,0403,4910403,9510,State Rep 52,Talarico,D,N,348
Williamson,491,0413,4910413,9515,State Rep 52,Talarico,D,N,101
Williamson,491,0418,4910418,9517,State Rep 52,Talarico,D,N,3
Williamson,491,0419,4910419,9518,State Rep 52,Talarico,D,N,137
Williamson,491,0420,4910420,9519,State Rep 52,Talarico,D,N,608
Williamson,491,0421,4910421,9520,State Rep 52,Talarico,D,N,259
