County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Fort Bend,157,1122,1571122,3626,State Rep 28,Laningham,R,N,23
Fort Bend,157,1130,1571130,3627,State Rep 28,Laningham,R,N,9
Fort Bend,157,1132,1571132,3628,State Rep 28,Laningham,R,N,37
Fort Bend,157,1133,1571133,3629,State Rep 28,Laningham,R,N,19
Fort Bend,157,1142,1571142,3630,State Rep 28,Laningham,R,N,38
Fort Bend,157,1143,1571143,3631,State Rep 28,Laningham,R,N,21
Fort Bend,157,1144,1571144,3632,State Rep 28,Laningham,R,N,17
Fort Bend,157,1145,1571145,3633,State Rep 28,Laningham,R,N,3
Fort Bend,157,1146,1571146,3634,State Rep 28,Laningham,R,N,9
Fort Bend,157,1148a,1571148a,3635,State Rep 28,Laningham,R,N,25
Fort Bend,157,1148b,1571148b,3636,State Rep 28,Laningham,R,N,0
Fort Bend,157,1149,1571149,3637,State Rep 28,Laningham,R,N,7
Fort Bend,157,1156,1571156,3638,State Rep 28,Laningham,R,N,7
Fort Bend,157,1159,1571159,3639,State Rep 28,Laningham,R,N,3
Fort Bend,157,1160,1571160,3640,State Rep 28,Laningham,R,N,1
Fort Bend,157,1165,1571165,3641,State Rep 28,Laningham,R,N,2
Fort Bend,157,3071,1573071,3713,State Rep 28,Laningham,R,N,2
Fort Bend,157,3125,1573125,3731,State Rep 28,Laningham,R,N,0
Fort Bend,157,3126,1573126,3732,State Rep 28,Laningham,R,N,3
Fort Bend,157,3139,1573139,3741,State Rep 28,Laningham,R,N,4
Fort Bend,157,3147,1573147,3743,State Rep 28,Laningham,R,N,9
Fort Bend,157,3155,1573155,3744,State Rep 28,Laningham,R,N,8
Fort Bend,157,3174,1573174,3751,State Rep 28,Laningham,R,N,7
Fort Bend,157,4066,1574066,3765,State Rep 28,Laningham,R,N,10
Fort Bend,157,4069,1574069,3767,State Rep 28,Laningham,R,N,8
Fort Bend,157,4082,1574082,3773,State Rep 28,Laningham,R,N,19
Fort Bend,157,4083,1574083,3774,State Rep 28,Laningham,R,N,12
Fort Bend,157,4095,1574095,3775,State Rep 28,Laningham,R,N,6
Fort Bend,157,4100,1574100,3777,State Rep 28,Laningham,R,N,26
Fort Bend,157,4101,1574101,3778,State Rep 28,Laningham,R,N,25
Fort Bend,157,4106,1574106,3779,State Rep 28,Laningham,R,N,29
Fort Bend,157,4113,1574113,3780,State Rep 28,Laningham,R,N,0
Fort Bend,157,4117,1574117,3781,State Rep 28,Laningham,R,N,2
Fort Bend,157,4150,1574150,3784,State Rep 28,Laningham,R,N,9
Fort Bend,157,4167,1574167,3789,State Rep 28,Laningham,R,N,0
Fort Bend,157,4170,1574170,3790,State Rep 28,Laningham,R,N,1
Fort Bend,157,4173,1574173,3791,State Rep 28,Laningham,R,N,6
Fort Bend,157,1004,1571004,3612,State Rep 28,Markowitz,D,N,320
Fort Bend,157,1005,1571005,3613,State Rep 28,Markowitz,D,N,63
Fort Bend,157,1006,1571006,3614,State Rep 28,Markowitz,D,N,459
Fort Bend,157,1008,1571008,3615,State Rep 28,Markowitz,D,N,39
Fort Bend,157,1014,1571014,3617,State Rep 28,Markowitz,D,N,267
Fort Bend,157,1019,1571019,3618,State Rep 28,Markowitz,D,N,56
Fort Bend,157,1038,1571038,3619,State Rep 28,Markowitz,D,N,375
Fort Bend,157,1054,1571054,3621,State Rep 28,Markowitz,D,N,11
Fort Bend,157,1057,1571057,3622,State Rep 28,Markowitz,D,N,289
Fort Bend,157,1103,1571103,3624,State Rep 28,Markowitz,D,N,0
Fort Bend,157,1122,1571122,3626,State Rep 28,Markowitz,D,N,309
Fort Bend,157,1130,1571130,3627,State Rep 28,Markowitz,D,N,337
Fort Bend,157,1132,1571132,3628,State Rep 28,Markowitz,D,N,381
Fort Bend,157,1133,1571133,3629,State Rep 28,Markowitz,D,N,256
Fort Bend,157,1142,1571142,3630,State Rep 28,Markowitz,D,N,318
Fort Bend,157,1143,1571143,3631,State Rep 28,Markowitz,D,N,698
Fort Bend,157,1144,1571144,3632,State Rep 28,Markowitz,D,N,337
Fort Bend,157,1145,1571145,3633,State Rep 28,Markowitz,D,N,176
Fort Bend,157,1146,1571146,3634,State Rep 28,Markowitz,D,N,307
Fort Bend,157,1148a,1571148a,3635,State Rep 28,Markowitz,D,N,479
Fort Bend,157,1148b,1571148b,3636,State Rep 28,Markowitz,D,N,0
Fort Bend,157,1149,1571149,3637,State Rep 28,Markowitz,D,N,283
Fort Bend,157,1156,1571156,3638,State Rep 28,Markowitz,D,N,153
Fort Bend,157,1159,1571159,3639,State Rep 28,Markowitz,D,N,134
Fort Bend,157,1160,1571160,3640,State Rep 28,Markowitz,D,N,107
Fort Bend,157,1165,1571165,3641,State Rep 28,Markowitz,D,N,106
Fort Bend,157,3071,1573071,3713,State Rep 28,Markowitz,D,N,54
Fort Bend,157,3125,1573125,3731,State Rep 28,Markowitz,D,N,0
Fort Bend,157,3126,1573126,3732,State Rep 28,Markowitz,D,N,77
Fort Bend,157,3139,1573139,3741,State Rep 28,Markowitz,D,N,114
Fort Bend,157,3147,1573147,3743,State Rep 28,Markowitz,D,N,398
Fort Bend,157,3155,1573155,3744,State Rep 28,Markowitz,D,N,213
Fort Bend,157,3174,1573174,3751,State Rep 28,Markowitz,D,N,148
Fort Bend,157,4066,1574066,3765,State Rep 28,Markowitz,D,N,557
Fort Bend,157,4069,1574069,3767,State Rep 28,Markowitz,D,N,378
Fort Bend,157,4082,1574082,3773,State Rep 28,Markowitz,D,N,452
Fort Bend,157,4083,1574083,3774,State Rep 28,Markowitz,D,N,508
Fort Bend,157,4095,1574095,3775,State Rep 28,Markowitz,D,N,209
Fort Bend,157,4100,1574100,3777,State Rep 28,Markowitz,D,N,279
Fort Bend,157,4101,1574101,3778,State Rep 28,Markowitz,D,N,333
Fort Bend,157,4106,1574106,3779,State Rep 28,Markowitz,D,N,450
Fort Bend,157,4113,1574113,3780,State Rep 28,Markowitz,D,N,0
Fort Bend,157,4117,1574117,3781,State Rep 28,Markowitz,D,N,112
Fort Bend,157,4150,1574150,3784,State Rep 28,Markowitz,D,N,694
Fort Bend,157,4167,1574167,3789,State Rep 28,Markowitz,D,N,1
Fort Bend,157,4170,1574170,3790,State Rep 28,Markowitz,D,N,17
Fort Bend,157,4173,1574173,3791,State Rep 28,Markowitz,D,N,101
Fort Bend,157,1004,1571004,3612,State Rep 28,Purnell,R,N,12
Fort Bend,157,1005,1571005,3613,State Rep 28,Purnell,R,N,2
Fort Bend,157,1006,1571006,3614,State Rep 28,Purnell,R,N,13
Fort Bend,157,1008,1571008,3615,State Rep 28,Purnell,R,N,0
Fort Bend,157,1014,1571014,3617,State Rep 28,Purnell,R,N,10
Fort Bend,157,1019,1571019,3618,State Rep 28,Purnell,R,N,1
Fort Bend,157,1038,1571038,3619,State Rep 28,Purnell,R,N,6
Fort Bend,157,1054,1571054,3621,State Rep 28,Purnell,R,N,1
Fort Bend,157,1057,1571057,3622,State Rep 28,Purnell,R,N,8
Fort Bend,157,1103,1571103,3624,State Rep 28,Purnell,R,N,0
Fort Bend,157,1122,1571122,3626,State Rep 28,Purnell,R,N,4
Fort Bend,157,1130,1571130,3627,State Rep 28,Purnell,R,N,4
Fort Bend,157,1132,1571132,3628,State Rep 28,Purnell,R,N,7
Fort Bend,157,1133,1571133,3629,State Rep 28,Purnell,R,N,11
Fort Bend,157,1142,1571142,3630,State Rep 28,Purnell,R,N,14
Fort Bend,157,1143,1571143,3631,State Rep 28,Purnell,R,N,19
Fort Bend,157,1144,1571144,3632,State Rep 28,Purnell,R,N,5
Fort Bend,157,1145,1571145,3633,State Rep 28,Purnell,R,N,3
Fort Bend,157,1146,1571146,3634,State Rep 28,Purnell,R,N,8
Fort Bend,157,1148a,1571148a,3635,State Rep 28,Purnell,R,N,19
Fort Bend,157,1148b,1571148b,3636,State Rep 28,Purnell,R,N,0
Fort Bend,157,1149,1571149,3637,State Rep 28,Purnell,R,N,9
Fort Bend,157,1156,1571156,3638,State Rep 28,Purnell,R,N,7
Fort Bend,157,1159,1571159,3639,State Rep 28,Purnell,R,N,4
Fort Bend,157,1160,1571160,3640,State Rep 28,Purnell,R,N,2
Fort Bend,157,1165,1571165,3641,State Rep 28,Purnell,R,N,5
Fort Bend,157,3071,1573071,3713,State Rep 28,Purnell,R,N,2
Fort Bend,157,3125,1573125,3731,State Rep 28,Purnell,R,N,0
Fort Bend,157,3126,1573126,3732,State Rep 28,Purnell,R,N,2
Fort Bend,157,3139,1573139,3741,State Rep 28,Purnell,R,N,1
Fort Bend,157,3147,1573147,3743,State Rep 28,Purnell,R,N,3
Fort Bend,157,3155,1573155,3744,State Rep 28,Purnell,R,N,5
Fort Bend,157,3174,1573174,3751,State Rep 28,Purnell,R,N,3
Fort Bend,157,4066,1574066,3765,State Rep 28,Purnell,R,N,8
Fort Bend,157,4069,1574069,3767,State Rep 28,Purnell,R,N,5
Fort Bend,157,4082,1574082,3773,State Rep 28,Purnell,R,N,9
Fort Bend,157,4083,1574083,3774,State Rep 28,Purnell,R,N,6
Fort Bend,157,4095,1574095,3775,State Rep 28,Purnell,R,N,5
Fort Bend,157,4100,1574100,3777,State Rep 28,Purnell,R,N,6
Fort Bend,157,4101,1574101,3778,State Rep 28,Purnell,R,N,6
Fort Bend,157,4106,1574106,3779,State Rep 28,Purnell,R,N,6
Fort Bend,157,4113,1574113,3780,State Rep 28,Purnell,R,N,0
Fort Bend,157,4117,1574117,3781,State Rep 28,Purnell,R,N,2
Fort Bend,157,4150,1574150,3784,State Rep 28,Purnell,R,N,9
Fort Bend,157,4167,1574167,3789,State Rep 28,Purnell,R,N,0
Fort Bend,157,4170,1574170,3790,State Rep 28,Purnell,R,N,1
Fort Bend,157,4173,1574173,3791,State Rep 28,Purnell,R,N,3

